PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBm)
297.411,153.857,-87.755
300.632,153.857,-86.861
303.854,153.857,-90.691
113.762,158.373,-82.779
116.984,158.373,-83.529
120.206,158.373,-81.828
123.428,158.373,-83.666
126.650,158.373,-82.788
129.872,158.373,-83.587
133.093,158.373,-82.821
136.315,158.373,-82.294
139.537,158.373,-82.608
142.759,158.373,-82.643
145.981,158.373,-82.309
149.203,158.373,-81.661
152.425,158.373,-81.929
155.647,158.373,-81.719
158.869,158.373,-82.031
162.091,158.373,-81.912
165.313,158.373,-83.111
168.534,158.373,-82.036
171.756,158.373,-81.956
174.978,158.373,-82.415
178.200,158.373,-82.615
181.422,158.373,-83.161
184.644,158.373,-82.333
187.866,158.373,-84.177
191.088,158.373,-83.423
194.310,158.373,-83.395
197.532,158.373,-83.553
200.753,158.373,-83.460
203.975,158.373,-84.760
207.197,158.373,-84.343
210.419,158.373,-85.740
213.641,158.373,-85.886
216.863,158.373,-87.012
220.085,158.373,-86.340
223.307,158.373,-88.090
226.529,158.373,-87.696
229.751,158.373,-88.193
232.972,158.373,-89.054
236.194,158.373,-89.470
239.416,158.373,-90.000
242.638,158.373,-89.168
245.860,158.373,-90.115
249.082,158.373,-91.014
252.304,158.373,-89.597
255.526,158.373,-91.158
258.748,158.373,-89.196
261.970,158.373,-91.678
265.192,158.373,-91.811
268.413,158.373,-88.762
271.635,158.373,-86.590
274.857,158.373,-91.380
278.079,158.373,-91.896
281.301,158.373,-85.847
284.523,158.373,-92.145
287.745,158.373,-86.124
290.967,158.373,-91.424
294.189,158.373,-88.986
297.411,158.373,-90.543
300.632,158.373,-89.079
303.854,158.373,-90.961
113.762,162.889,-82.846
116.984,162.889,-82.807
120.206,162.889,-83.227
123.428,162.889,-82.183
126.650,162.889,-82.536
129.872,162.889,-80.631
133.093,162.889,-82.825
136.315,162.889,-82.875
139.537,162.889,-82.317
142.759,162.889,-83.591
145.981,162.889,-81.701
149.203,162.889,-83.014
152.425,162.889,-83.169
155.647,162.889,-82.823
158.869,162.889,-82.636
162.091,162.889,-82.511
165.313,162.889,-81.940
168.534,162.889,-82.104
171.756,162.889,-82.004
174.978,162.889,-82.030
178.200,162.889,-82.174
181.422,162.889,-81.915
184.644,162.889,-82.193
187.866,162.889,-83.298
191.088,162.889,-83.971
194.310,162.889,-84.388
197.532,162.889,-84.823
200.753,162.889,-83.865
203.975,162.889,-85.457
207.197,162.889,-85.005
210.419,162.889,-85.563
213.641,162.889,-85.973
216.863,162.889,-86.970
220.085,162.889,-87.315
223.307,162.889,-88.205
226.529,162.889,-87.256
229.751,162.889,-88.931
232.972,162.889,-88.970
236.194,162.889,-89.519
239.416,162.889,-90.338
242.638,162.889,-84.538
245.860,162.889,-91.725
249.082,162.889,-91.062
252.304,162.889,-87.599
255.526,162.889,-86.663
258.748,162.889,-89.819
261.970,162.889,-91.160
265.192,162.889,-88.773
268.413,162.889,-86.258
271.635,162.889,-90.218
274.857,162.889,-90.844
278.079,162.889,-87.052
281.301,162.889,-91.473
284.523,162.889,-92.029
287.745,162.889,-90.376
290.967,162.889,-91.281
294.189,162.889,-91.494
297.411,162.889,-89.671
300.632,162.889,-86.885
303.854,162.889,-90.141
113.762,167.406,-82.766
116.984,167.406,-84.049
120.206,167.406,-81.763
123.428,167.406,-83.627
126.650,167.406,-82.894
129.872,167.406,-81.033
133.093,167.406,-82.630
136.315,167.406,-82.699
139.537,167.406,-82.359
142.759,167.406,-82.152
