PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
245.543,115.096,-101.075,-101.107,-99.009,-101.075,-101.933,-102.536,-100.279,-103.235,-100.015,-101.280,-102.015,-101.207,-100.906,-100.178,-100.687,-100.874,-101.294,-101.433,-102.001,-101.789,-100.984,-100.281,-100.885,-101.126,-95.420,-87.724,-94.153,-101.279,-101.537,-101.609,-99.502,-99.067,-99.439,-101.140,-100.319,-87.721,-85.202,-101.652,-101.928,-97.629,-98.756,-101.910,-98.945,-101.232,-98.151,-99.626,-101.492,-99.869,-100.254,-96.400,-97.899,-99.816,-94.994,-97.849,-97.675,-99.584,-101.397,-98.668,-100.185,-97.578,-100.764,-96.860,-101.831,-98.715,-99.297,-102.032,-98.144,-99.058,-99.266,-99.944,-97.085,-98.429,-98.835,-100.944,-98.593,-94.408,-100.937,-100.014,-99.602,-100.476,-101.012,-98.783,-96.449,-101.180,-99.532,-98.985,-99.599,-100.999,-98.363,-99.026,-101.543,-99.332,-101.477,-98.659,-99.895,-100.233,-101.787,-98.316,-99.667,-100.366,-101.808
255.644,115.096,-98.669,-101.993,-98.832,-101.198,-101.201,-99.388,-101.363,-100.034,-99.421,-100.300,-99.773,-102.121,-100.823,-100.380,-101.617,-102.792,-101.660,-100.153,-98.233,-98.942,-101.247,-101.020,-102.129,-100.812,-96.029,-91.070,-96.723,-99.786,-99.844,-99.331,-101.457,-99.630,-101.789,-101.281,-98.942,-98.338,-90.136,-100.772,-100.404,-100.241,-101.155,-100.998,-100.991,-101.342,-99.069,-99.803,-98.452,-100.857,-98.902,-97.728,-97.603,-97.158,-93.720,-97.928,-99.978,-98.840,-101.102,-97.963,-101.646,-99.838,-100.208,-97.868,-100.376,-98.870,-98.577,-100.237,-96.696,-98.603,-100.899,-100.644,-98.755,-100.002,-98.452,-102.456,-100.166,-93.340,-98.691,-98.679,-100.331,-98.330,-99.104,-100.158,-99.753,-100.936,-97.700,-99.176,-99.022,-100.387,-100.060,-98.143,-101.330,-101.060,-101.230,-100.690,-101.235,-100.951,-100.137,-99.735,-99.282,-100.468,-101.275
265.744,115.096,-100.071,-99.698,-101.212,-102.139,-101.941,-102.077,-102.313,-101.258,-97.093,-101.208,-101.103,-100.480,-102.641,-101.569,-99.925,-99.238,-101.577,-100.326,-98.400,-99.785,-102.182,-100.013,-101.540,-98.882,-94.324,-91.125,-92.875,-99.425,-99.409,-101.057,-101.350,-100.413,-101.952,-101.357,-98.569,-100.258,-99.864,-100.650,-100.056,-97.346,-100.601,-98.934,-99.517,-101.143,-101.279,-99.981,-101.036,-99.802,-100.001,-97.498,-98.297,-99.650,-95.367,-100.709,-99.862,-96.396,-99.508,-96.945,-100.423,-98.968,-98.328,-98.249,-101.129,-96.494,-99.285,-101.150,-100.273,-101.277,-101.030,-100.428,-98.921,-101.869,-98.276,-101.092,-99.495,-95.505,-97.592,-98.122,-101.668,-99.340,-98.236,-99.532,-97.892,-98.395,-100.300,-99.991,-101.513,-98.668,-98.071,-101.516,-99.388,-100.203,-99.700,-99.308,-99.541,-100.328,-98.286,-100.770,-98.519,-100.590,-101.937
275.845,115.096,-98.802,-101.100,-100.040,-102.151,-101.506,-102.181,-102.581,-101.177,-100.758,-99.647,-100.177,-102.169,-101.510,-101.279,-101.701,-100.317,-100.985,-100.790,-100.001,-100.632,-99.368,-100.970,-101.952,-100.855,-95.693,-87.208,-93.868,-101.216,-101.623,-98.455,-98.726,-99.730,-98.477,-101.565,-98.389,-100.325,-100.595,-97.997,-99.401,-97.944,-98.500,-100.291,-100.436,-102.071,-97.070,-100.096,-99.514,-99.591,-100.482,-100.016,-99.578,-101.868,-90.439,-100.856,-96.942,-98.148,-101.535,-99.245,-100.552,-99.242,-99.592,-96.000,-101.078,-99.352,-97.991,-100.606,-98.958,-100.583,-100.509,-100.549,-97.000,-97.258,-99.393,-102.312,-99.739,-92.159,-99.825,-99.005,-99.083,-100.146,-98.326,-97.608,-96.982,-98.253,-101.341,-98.229,-99.867,-101.239,-100.091,-97.746,-99.778,-98.778,-101.325,-98.926,-99.801,-99.926,-101.768,-100.912,-99.471,-96.491,-101.047
285.945,115.096,-99.488,-102.191,-101.028,-99.100,-100.346,-99.562,-100.636,-100.801,-102.188,-100.412,-101.597,-101.929,-100.181,-100.613,-99.031,-102.043,-99.902,-100.912,-101.857,-97.319,-98.781,-101.113,-101.715,-100.226,-97.354,-89.263,-90.723,-100.627,-100.648,-99.105,-100.683,-100.354,-99.589,-101.919,-101.231,-101.167,-100.940,-98.627,-100.736,-98.970,-101.535,-101.204,-99.945,-99.644,-98.577,-97.806,-100.729,-99.739,-100.021,-96.162,-98.112,-98.849,-90.646,-98.612,-99.344,-97.989,-99.616,-98.228,-97.745,-97.739,-100.814,-97.878,-100.273,-96.499,-99.788,-99.957,-99.745,-99.978,-97.646,-98.058,-97.832,-100.500,-100.230,-99.694,-100.739,-93.759,-96.836,-97.494,-99.895,-101.173,-100.190,-101.199,-97.995,-96.322,-99.424,-98.706,-100.558,-100.358,-98.378,-99.985,-101.717,-99.482,-101.516,-100.932,-99.768,-102.355,-100.457,-96.895,-101.917,-100.154,-99.034
296.045,115.096,-100.386,-102.160,-98.745,-101.853,-100.923,-101.147,-101.432,-101.821,-98.040,-102.984,-100.965,-102.795,-100.981,-102.126,-98.683,-99.851,-101.525,-97.054,-99.826,-100.411,-101.505,-100.401,-99.380,-100.848,-95.016,-91.070,-97.362,-99.608,-99.350,-98.618,-98.428,-100.470,-99.012,-99.408,-100.389,-99.544,-88.044,-100.082,-101.288,-100.300,-100.442,-101.284,-100.364,-100.424,-98.455,-101.851,-99.923,-100.199,-102.293,-97.986,-99.478,-99.990,-93.111,-99.059,-99.548,-99.993,-99.743,-98.704,-99.332,-100.883,-101.281,-98.491,-102.577,-99.901,-95.868,-102.210,-101.124,-101.458,-99.632,-100.399,-100.665,-97.827,-97.281,-101.653,-100.003,-96.614,-101.384,-96.829,-98.156,-100.248,-97.185,-101.629,-97.312,-99.580,-98.285,-98.748,-99.375,-95.802,-98.603,-99.449,-101.039,-99.111,-101.296,-99.965,-99.247,-99.906,-100.606,-99.519,-100.702,-100.994,-98.543
306.146,115.096,-102.596,-102.021,-101.146,-100.678,-101.917,-102.302,-101.324,-102.313,-102.817,-101.661,-101.724,-101.586,-100.332,-102.111,-101.511,-100.442,-100.309,-99.597,-101.019,-99.451,-101.272,-100.105,-100.526,-98.842,-97.817,-92.016,-95.918,-100.620,-100.386,-99.272,-100.743,-100.848,-100.569,-100.012,-100.394,-100.614,-102.070,-100.487,-100.600,-99.065,-101.113,-101.937,-100.489,-98.688,-99.271,-101.149,-99.527,-101.887,-101.863,-97.451,-98.117,-100.317,-91.287,-97.141,-99.071,-97.567,-99.842,-100.113,-100.679,-102.077,-98.340,-97.442,-100.346,-98.331,-98.563,-99.559,-99.877,-99.903,-100.233,-100.226,-98.275,-99.554,-95.071,-100.706,-101.660,-93.251,-101.058,-98.389,-99.008,-99.171,-101.022,-100.648,-97.271,-98.978,-101.201,-100.721,-100.489,-101.212,-99.142,-100.576,-101.341,-97.878,-102.054,-102.051,-100.969,-102.082,-101.223,-101.588,-98.708,-99.918,-101.779
316.246,115.096,-101.361,-102.692,-100.510,-101.244,-102.968,-101.563,-100.194,-101.823,-99.394,-102.197,-101.187,-102.629,-100.919,-101.898,-102.690,-100.707,-99.873,-98.693,-98.323,-101.716,-100.502,-99.010,-99.065,-101.499,-94.913,-89.163,-97.312,-101.035,-100.877,-99.706,-101.122,-99.406,-100.001,-99.373,-100.431,-99.860,-84.842,-98.998,-100.311,-100.940,-99.968,-100.169,-99.322,-100.935,-97.619,-99.873,-100.406,-99.225,-101.300,-99.189,-100.741,-100.031,-93.191,-99.511,-100.966,-100.202,-102.043,-100.084,-100.241,-101.089,-100.100,-95.170,-101.769,-97.021,-97.594,-100.166,-100.978,-101.327,-101.175,-98.625,-98.815,-100.699,-99.313,-102.108,-100.183,-93.794,-99.766,-99.044,-98.952,-100.216,-97.290,-101.350,-97.817,-100.449,-98.173,-101.246,-96.033,-99.579,-99.866,-101.822,-98.866,-99.826,-101.005,-98.260,-101.559,-102.137,-97.895,-101.835,-100.029,-100.594,-98.972
124.338,127.096,-101.068,-102.162,-99.844,-101.473,-101.162,-100.631,-101.362,-101.236,-100.231,-99.098,-101.402,-99.608,-101.690,-101.743,-101.684,-101.837,-101.372,-101.135,-100.540,-100.839,-100.662,-100.018,-98.736,-99.087,-93.963,-89.351,-92.827,-100.524,-100.589,-99.491,-100.554,-101.002,-100.620,-100.053,-98.490,-86.463,-97.874,-100.738,-99.175,-98.848,-98.963,-100.782,-99.707,-101.623,-97.589,-100.737,-98.314,-97.014,-101.003,-96.571,-99.294,-96.197,-96.417,-100.878,-98.792,-98.432,-98.920,-96.935,-100.605,-99.818,-98.993,-96.190,-100.411,-98.929,-97.726,-99.666,-98.390,-102.291,-99.173,-100.158,-98.760,-101.013,-99.329,-101.644,-100.152,-90.689,-98.462,-96.613,-97.762,-97.250,-99.907,-99.920,-100.703,-96.852,-99.892,-99.549,-99.770,-100.645,-96.587,-100.572,-100.362,-100.477,-100.613,-102.018,-101.543,-99.404,-100.902,-98.912,-99.213,-99.549,-99.758
134.438,127.096,-102.168,-101.742,-101.213,-98.901,-100.674,-98.355,-102.238,-101.198,-99.791,-100.976,-102.725,-101.636,-99.985,-101.381,-101.417,-101.012,-100.917,-101.358,-100.740,-101.066,-98.223,-101.076,-101.692,-100.454,-94.225,-86.364,-95.684,-100.217,-101.060,-99.820,-98.182,-100.834,-99.979,-99.408,-100.505,-87.220,-101.893,-101.019,-101.826,-100.495,-101.857,-96.888,-97.395,-101.355,-98.742,-98.252,-99.266,-97.127,-101.086,-101.216,-97.050,-99.324,-96.347,-98.298,-99.896,-99.442,-100.978,-96.929,-99.126,-99.180,-96.887,-97.191,-100.100,-99.104,-96.814,-99.026,-99.633,-100.186,-98.520,-99.994,-97.374,-98.901,-97.485,-101.507,-101.877,-90.676,-97.814,-100.436,-100.143,-99.721,-96.908,-99.825,-96.512,-97.771,-101.078,-101.027,-99.519,-101.125,-100.667,-100.216,-99.744,-100.615,-99.115,-100.604,-101.147,-101.157,-100.188,-100.213,-100.711,-99.437,-99.313
144.539,127.096,-100.563,-100.418,-99.989,-101.368,-100.584,-102.420,-101.242,-101.465,-101.031,-100.587,-101.321,-102.094,-101.455,-101.950,-101.276,-100.820,-100.961,-100.366,-101.121,-101.331,-101.299,-100.984,-101.123,-101.750,-93.135,-88.000,-95.178,-100.160,-100.112,-100.318,-99.052,-100.717,-101.587,-99.931,-99.748,-101.149,-84.970,-100.886,-100.226,-98.146,-99.958,-100.450,-97.557,-101.070,-98.183,-99.842,-99.106,-96.973,-102.031,-98.650,-99.554,-99.372,-94.559,-96.474,-101.309,-98.205,-101.498,-98.791,-99.750,-99.757,-99.765,-97.994,-100.472,-97.850,-100.498,-100.574,-99.257,-100.655,-100.488,-98.221,-97.331,-99.380,-97.588,-101.614,-100.418,-89.404,-98.070,-98.857,-100.509,-99.424,-99.905,-97.801,-97.321,-98.524,-101.130,-100.380,-101.263,-102.326,-98.224,-99.997,-101.331,-99.364,-101.211,-100.705,-101.705,-100.971,-100.986,-100.854,-96.776,-100.432,-100.830
154.639,127.096,-99.842,-101.063,-101.063,-99.787,-102.600,-101.654,-100.536,-103.205,-102.409,-100.871,-101.292,-99.051,-101.437,-101.543,-101.564,-101.845,-100.795,-100.792,-100.844,-102.203,-100.982,-100.237,-100.611,-99.679,-95.099,-91.534,-90.357,-97.622,-101.918,-97.655,-101.653,-100.976,-102.425,-99.077,-99.250,-101.628,-98.529,-100.534,-100.394,-97.807,-100.801,-97.969,-99.856,-101.143,-97.444,-99.604,-98.389,-99.720,-100.977,-100.220,-99.425,-99.204,-95.234,-97.769,-99.742,-97.929,-100.040,-97.367,-101.063,-100.615,-96.586,-97.812,-99.880,-99.108,-98.977,-100.586,-99.629,-101.666,-100.515,-100.758,-96.835,-99.081,-97.655,-100.648,-99.469,-91.954,-101.190,-99.324,-99.738,-100.666,-98.247,-101.515,-96.933,-99.077,-100.984,-99.308,-99.436,-100.424,-98.492,-100.506,-100.447,-98.207,-100.840,-98.518,-100.033,-99.949,-97.953,-101.076,-101.081,-101.926,-97.304
164.740,127.096,-101.413,-101.054,-99.972,-101.258,-101.200,-102.265,-101.127,-101.363,-101.928,-101.715,-100.277,-101.595,-100.298,-100.370,-99.361,-100.983,-100.112,-99.679,-99.439,-100.195,-99.942,-101.601,-101.662,-99.959,-93.452,-86.438,-98.734,-101.652,-100.389,-99.145,-99.991,-100.865,-99.115,-101.462,-100.294,-99.445,-87.883,-99.577,-100.321,-100.160,-100.093,-99.590,-101.219,-101.366,-96.406,-100.736,-99.408,-100.812,-98.357,-96.187,-98.953,-97.015,-95.760,-97.552,-100.639,-98.098,-101.453,-98.174,-101.833,-99.950,-96.567,-97.914,-101.237,-99.513,-99.527,-100.406,-100.578,-100.703,-99.916,-98.732,-99.754,-99.698,-99.714,-101.975,-100.548,-90.533,-98.609,-100.757,-97.743,-99.299,-100.990,-98.766,-98.911,-97.844,-100.297,-98.930,-99.460,-100.147,-99.640,-101.525,-98.837,-101.247,-97.865,-99.453,-99.740,-99.464,-100.006,-99.129,-100.672,-100.499,-100.011
174.840,127.096,-100.546,-100.703,-101.790,-100.244,-100.678,-100.869,-99.200,-100.869,-98.290,-101.224,-101.033,-101.624,-102.549,-101.727,-101.438,-100.297,-101.688,-100.768,-99.337,-100.896,-101.459,-101.627,-99.875,-101.092,-97.076,-87.639,-96.063,-99.402,-99.932,-98.294,-101.454,-100.723,-101.218,-100.451,-99.580,-101.629,-101.594,-102.560,-99.728,-99.756,-99.152,-98.727,-100.091,-98.864,-100.657,-101.692,-100.815,-97.919,-101.740,-98.099,-99.614,-100.466,-95.293,-99.459,-98.125,-98.543,-100.543,-97.255,-99.096,-99.630,-99.526,-95.180,-100.538,-100.648,-96.535,-100.555,-98.628,-99.997,-100.372,-99.594,-98.156,-102.270,-100.339,-100.835,-98.438,-91.324,-97.336,-97.765,-98.433,-101.256,-98.114,-99.869,-98.983,-97.755,-101.182,-96.925,-99.020,-100.464,-99.220,-101.372,-98.544,-97.164,-100.819,-98.913,-100.503,-100.633,-100.772,-101.549,-101.715,-98.307,-96.808
184.941,127.096,-100.586,-101.308,-101.722,-100.573,-101.479,-100.472,-101.429,-100.204,-100.991,-100.659,-101.335,-100.977,-101.955,-102.630,-100.945,-103.172,-100.105,-99.067,-97.541,-101.393,-99.820,-99.975,-100.111,-101.308,-95.412,-87.999,-95.011,-98.860,-101.523,-96.310,-102.316,-99.844,-99.395,-102.288,-102.778,-99.481,-85.492,-100.701,-101.020,-99.539,-100.773,-101.451,-101.479,-101.556,-99.881,-99.797,-101.086,-99.413,-102.471,-100.540,-99.262,-98.031,-94.866,-99.636,-98.937,-96.989,-100.177,-99.454,-100.659,-101.460,-98.056,-100.798,-100.986,-98.820,-100.053,-100.473,-99.314,-98.537,-101.054,-99.946,-98.074,-97.122,-99.253,-102.030,-97.767,-91.510,-99.799,-97.933,-100.879,-102.038,-98.771,-99.229,-100.469,-97.414,-99.844,-100.896,-99.374,-101.048,-99.130,-100.181,-102.024,-97.292,-99.060,-100.692,-98.619,-101.205,-100.873,-98.872,-99.752,-102.224,-98.722
195.041,127.096,-101.378,-101.524,-100.560,-101.372,-98.497,-101.708,-101.714,-100.775,-100.225,-102.791,-100.262,-100.714,-101.465,-101.441,-99.254,-102.313,-99.775,-100.607,-100.903,-101.320,-102.445,-100.622,-102.175,-101.301,-97.944,-89.720,-95.033,-101.492,-98.970,-98.942,-101.595,-99.052,-101.144,-100.463,-101.603,-98.586,-87.093,-99.729,-99.278,-100.085,-98.295,-99.834,-100.725,-101.845,-100.812,-100.299,-98.163,-100.405,-100.615,-100.375,-97.762,-101.068,-94.814,-98.584,-101.728,-98.485,-101.600,-99.133,-98.358,-99.861,-99.080,-97.305,-101.037,-98.732,-98.571,-100.864,-100.413,-100.560,-98.792,-100.013,-99.738,-96.970,-98.534,-99.781,-99.632,-91.900,-100.185,-100.420,-99.768,-101.349,-98.978,-100.783,-99.216,-98.456,-101.491,-100.609,-100.987,-96.205,-97.346,-101.682,-100.625,-98.106,-101.361,-100.922,-98.698,-100.215,-97.891,-101.729,-97.902,-98.642,-99.655
205.141,127.096,-99.277,-100.637,-101.985,-102.205,-101.043,-102.803,-101.788,-101.379,-101.705,-100.971,-101.984,-99.725,-100.849,-100.142,-100.698,-100.653,-99.804,-100.085,-101.666,-101.687,-101.777,-101.463,-100.758,-99.320,-91.253,-90.694,-92.617,-96.032,-99.775,-99.960,-101.793,-99.804,-101.563,-103.532,-99.575,-99.427,-100.315,-98.850,-100.844,-99.763,-98.991,-98.627,-101.246,-100.951,-99.435,-99.664,-99.172,-100.853,-100.041,-98.014,-98.734,-101.027,-95.610,-97.568,-97.051,-95.863,-101.967,-97.851,-99.491,-97.668,-100.471,-98.937,-100.877,-99.828,-100.943,-103.007,-100.287,-98.925,-99.656,-101.310,-99.011,-99.709,-99.128,-101.820,-98.827,-92.730,-99.813,-97.374,-98.856,-100.553,-100.877,-99.346,-97.257,-96.631,-100.563,-99.179,-100.778,-101.763,-98.979,-99.717,-99.712,-98.930,-98.918,-100.248,-101.775,-97.934,-100.610,-99.462,-100.549,-98.084,-99.673
215.242,127.096,-101.462,-101.883,-100.680,-100.292,-100.376,-102.209,-102.267,-101.927,-101.134,-100.929,-101.367,-100.637,-101.202,-99.153,-100.926,-99.358,-102.904,-100.600,-101.703,-100.518,-99.613,-101.151,-100.619,-100.824,-96.252,-89.859,-93.758,-100.332,-101.610,-102.572,-101.067,-100.851,-100.387,-98.366,-102.258,-100.914,-85.122,-100.343,-100.555,-96.904,-100.224,-100.142,-100.561,-101.347,-98.757,-99.752,-100.436,-100.481,-101.110,-101.407,-99.641,-101.476,-93.699,-98.757,-100.585,-97.969,-101.118,-96.304,-101.003,-101.593,-98.612,-100.721,-100.798,-97.920,-98.132,-100.545,-97.598,-101.955,-100.182,-101.384,-101.140,-101.596,-96.611,-100.214,-99.118,-91.189,-97.910,-96.699,-100.707,-100.675,-99.401,-99.880,-98.234,-97.545,-100.619,-100.501,-97.329,-100.972,-100.440,-102.148,-101.355,-102.434,-100.442,-100.867,-101.578,-100.162,-100.368,-98.985,-101.776,-101.633,-99.664
225.342,127.096,-101.796,-101.638,-102.615,-101.596,-100.728,-102.314,-100.920,-101.474,-102.488,-101.378,-100.330,-100.226,-101.296,-99.609,-98.568,-100.816,-101.181,-100.249,-101.101,-99.542,-101.175,-99.632,-99.495,-98.442,-97.155,-89.262,-97.436,-101.372,-101.601,-99.578,-101.190,-100.936,-99.727,-101.806,-101.308,-99.625,-101.339,-100.837,-100.259,-98.233,-99.030,-98.854,-97.819,-100.279,-96.617,-101.609,-98.585,-97.965,-100.786,-96.767,-100.098,-100.928,-93.740,-99.454,-101.853,-98.459,-100.290,-97.799,-99.448,-98.453,-101.288,-95.676,-101.107,-99.183,-100.867,-100.261,-97.787,-98.802,-101.312,-101.698,-97.750,-100.793,-100.191,-102.280,-101.477,-92.677,-97.233,-99.058,-97.273,-101.215,-100.306,-97.528,-98.941,-95.236,-101.084,-99.154,-99.264,-101.441,-100.335,-99.643,-100.038,-100.630,-99.994,-99.968,-98.391,-101.228,-100.395,-100.862,-97.746,-97.230,-98.775
235.443,127.096,-102.581,-101.703,-101.989,-101.139,-100.608,-101.320,-101.857,-101.952,-101.301,-101.665,-100.271,-101.922,-100.146,-101.165,-101.485,-99.852,-100.916,-99.697,-101.506,-100.747,-101.006,-99.142,-100.920,-100.903,-95.550,-91.058,-95.706,-100.462,-101.242,-98.163,-98.089,-100.737,-100.891,-99.332,-100.646,-87.874,-84.212,-100.695,-100.791,-97.758,-100.195,-99.217,-100.438,-100.840,-97.788,-101.889,-97.509,-98.656,-101.227,-99.252,-96.286,-98.915,-92.220,-99.364,-100.210,-98.807,-100.739,-98.576,-100.450,-99.026,-97.452,-99.218,-100.682,-101.029,-99.513,-100.529,-99.067,-100.557,-98.046,-98.674,-99.367,-99.639,-97.837,-102.847,-98.862,-93.139,-99.715,-98.985,-100.012,-98.969,-98.289,-99.512,-98.434,-99.091,-97.628,-98.345,-98.937,-99.206,-100.277,-97.926,-102.266,-99.129,-100.261,-98.880,-99.005,-101.324,-99.288,-98.879,-99.929,-100.107,-100.305
245.543,127.096,-101.836,-101.579,-99.907,-99.432,-100.586,-100.178,-101.400,-101.906,-99.963,-101.538,-99.886,-99.361,-99.416,-101.910,-101.702,-102.015,-101.030,-100.745,-101.172,-101.237,-101.269,-100.136,-101.511,-100.130,-95.245,-91.750,-87.207,-100.366,-101.559,-100.195,-98.163,-98.227,-100.319,-100.833,-99.824,-85.972,-101.016,-102.693,-101.110,-98.032,-102.961,-100.261,-100.814,-98.999,-100.243,-100.106,-98.455,-98.702,-100.537,-98.480,-100.719,-100.067,-96.336,-99.460,-100.163,-97.451,-100.742,-95.471,-102.104,-96.968,-99.817,-100.597,-102.761,-97.838,-101.305,-100.530,-99.964,-100.030,-100.107,-99.877,-99.785,-98.381,-99.775,-101.507,-101.254,-93.379,-100.487,-99.965,-99.157,-99.646,-100.360,-99.813,-100.664,-99.108,-98.858,-97.303,-98.593,-99.894,-99.919,-101.600,-98.562,-99.010,-100.773,-99.707,-100.933,-97.710,-100.944,-101.155,-101.072,-100.101,-101.758
255.644,127.096,-100.521,-99.779,-98.675,-101.463,-100.509,-100.333,-102.443,-101.064,-97.676,-102.059,-101.980,-101.030,-99.649,-101.053,-102.074,-100.811,-101.407,-99.584,-100.312,-101.641,-99.851,-99.979,-99.924,-100.886,-96.049,-89.300,-96.516,-99.602,-101.406,-98.231,-100.064,-99.928,-102.561,-99.932,-100.207,-86.147,-87.809,-102.055,-98.604,-97.392,-101.554,-98.693,-100.601,-100.740,-99.009,-99.365,-98.618,-97.867,-99.172,-99.933,-99.059,-100.027,-95.107,-98.406,-98.154,-100.371,-101.877,-99.754,-99.583,-101.121,-101.171,-99.794,-101.741,-99.246,-96.877,-100.182,-97.663,-101.488,-99.481,-100.468,-100.801,-99.608,-99.164,-98.901,-99.272,-94.159,-97.739,-97.005,-98.145,-97.807,-100.635,-97.368,-99.602,-98.728,-100.277,-101.185,-101.013,-100.341,-99.389,-98.277,-100.120,-97.627,-99.845,-100.287,-98.254,-101.602,-99.733,-98.043,-101.202,-99.776,-102.085
265.744,127.096,-100.315,-100.348,-100.307,-100.913,-100.117,-100.875,-99.816,-101.182,-101.161,-100.551,-100.557,-102.542,-100.521,-100.519,-101.288,-101.447,-100.576,-98.784,-100.006,-101.747,-100.541,-100.735,-101.646,-100.869,-94.231,-91.277,-88.440,-100.421,-101.106,-100.066,-99.075,-97.795,-100.850,-101.267,-102.051,-85.511,-87.479,-100.841,-98.591,-99.456,-101.153,-102.349,-97.845,-100.752,-100.897,-99.508,-100.072,-99.616,-99.830,-96.538,-96.219,-100.460,-93.491,-101.197,-96.482,-98.250,-101.961,-97.355,-100.202,-101.284,-100.662,-98.063,-101.553,-100.816,-98.319,-98.572,-99.296,-100.385,-98.529,-98.352,-96.677,-98.362,-98.951,-101.188,-101.311,-95.333,-97.398,-98.696,-102.809,-100.431,-101.712,-100.373,-96.508,-98.081,-101.644,-98.335,-98.124,-99.771,-99.566,-101.502,-99.282,-99.950,-101.403,-99.596,-100.291,-100.184,-100.166,-101.179,-99.083,-100.501,-101.056
275.845,127.096,-101.215,-101.883,-101.660,-99.761,-99.906,-100.306,-101.703,-100.110,-99.449,-101.517,-100.554,-99.496,-100.787,-100.700,-100.953,-100.893,-99.181,-98.797,-100.829,-100.051,-101.758,-100.793,-100.841,-99.219,-94.958,-91.362,-100.149,-100.211,-100.116,-100.494,-100.286,-100.545,-101.333,-99.183,-99.322,-100.197,-100.346,-99.712,-101.303,-100.677,-101.300,-97.235,-100.367,-99.289,-100.560,-99.509,-98.635,-99.352,-102.139,-98.885,-99.546,-98.263,-92.694,-99.863,-99.484,-98.347,-101.769,-98.430,-101.173,-101.144,-100.945,-100.356,-100.287,-100.799,-96.629,-100.269,-98.312,-99.822,-98.885,-99.776,-98.024,-100.454,-98.859,-101.377,-100.577,-97.111,-100.543,-96.549,-99.433,-98.712,-98.302,-98.790,-98.375,-98.625,-97.851,-98.966,-101.200,-99.315,-100.061,-101.444,-101.363,-97.985,-101.604,-101.499,-101.018,-100.864,-100.364,-97.801,-97.836,-97.767,-100.696
285.945,127.096,-100.080,-100.226,-100.134,-101.482,-100.885,-97.578,-101.666,-101.062,-101.579,-99.694,-100.407,-100.693,-99.663,-101.663,-100.883,-99.772,-99.132,-101.052,-100.523,-100.753,-101.178,-100.269,-99.914,-100.978,-98.683,-92.159,-97.450,-98.597,-101.508,-99.857,-101.853,-100.513,-100.270,-100.605,-100.028,-101.352,-101.149,-98.003,-99.527,-98.103,-99.142,-100.479,-101.003,-100.886,-98.334,-100.332,-99.306,-99.150,-100.700,-98.945,-97.289,-98.668,-91.468,-100.235,-98.572,-100.108,-101.020,-100.554,-97.679,-101.580,-100.657,-96.752,-97.895,-100.075,-98.239,-101.002,-99.930,-102.022,-100.431,-100.905,-100.071,-97.860,-99.462,-98.612,-99.370,-95.485,-98.023,-96.667,-97.590,-101.360,-98.861,-100.907,-99.113,-98.001,-100.695,-100.725,-99.411,-101.365,-99.736,-99.589,-101.482,-101.123,-101.202,-100.375,-101.039,-101.677,-99.407,-102.327,-99.120,-99.139,-100.199
296.045,127.096,-101.737,-99.666,-102.353,-100.759,-102.314,-101.097,-101.710,-101.199,-100.026,-100.439,-102.131,-100.023,-101.535,-100.642,-101.137,-101.755,-100.076,-99.403,-98.304,-100.966,-101.804,-102.076,-100.542,-99.402,-96.564,-90.963,-92.827,-100.088,-99.481,-100.648,-101.647,-100.349,-101.234,-100.404,-101.782,-100.333,-101.302,-100.361,-100.412,-99.863,-97.760,-101.497,-99.618,-99.691,-100.139,-99.824,-100.600,-99.094,-100.389,-97.995,-96.690,-101.317,-92.629,-97.736,-98.411,-99.895,-99.962,-96.452,-101.289,-99.327,-100.263,-98.320,-99.091,-98.044,-96.755,-102.148,-98.800,-101.150,-100.778,-99.730,-98.216,-101.060,-97.986,-100.583,-100.277,-97.225,-99.908,-97.566,-100.497,-101.352,-100.588,-98.439,-98.586,-97.159,-99.706,-100.452,-101.310,-99.529,-99.472,-101.099,-100.537,-100.590,-101.824,-100.690,-100.472,-100.587,-97.909,-101.124,-96.130,-100.672,-100.689
